stat_id,match_id,player_id,team_id,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fg_made,fg_attempted,three_made,three_attempted,ft_made,ft_attempted,efficiency,goals,shots,shots_on_target,passes,pass_accuracy,tackles,interceptions,yellow_cards,red_cards,fouls,saves,rating,sets_played,attacks,attack_kills,serves,serve_aces,digs,receptions,reception_efficiency,errors,games_played,points_won,points_lost,smash_winners,net_shots,service_aces,unforced_errors,longest_rally,win_rate
S001800,M00172,P0127,T010,88.0,,,2.0,,,,,,,,,,,1.0,2.0,1.0,39.0,81.0,3.0,4.0,0.0,1.0,4.0,0.0,5.6,,,,,,,,,,,,,,,,,,
S001801,M00172,P0125,T010,80.0,,,2.0,,,,,,,,,,,0.0,0.0,3.0,55.0,85.0,3.0,0.0,1.0,0.0,3.0,6.0,8.8,,,,,,,,,,,,,,,,,,
S001802,M00172,P0141,T010,75.0,,,0.0,,,,,,,,,,,2.0,1.0,1.0,10.0,76.0,5.0,2.0,1.0,0.0,0.0,6.0,5.4,,,,,,,,,,,,,,,,,,
S001803,M00172,P0130,T010,70.0,,,2.0,,,,,,,,,,,2.0,3.0,0.0,11.0,94.0,4.0,2.0,2.0,0.0,0.0,0.0,5.4,,,,,,,,,,,,,,,,,,
S001804,M00172,P0126,T010,86.0,,,1.0,,,,,,,,,,,0.0,3.0,2.0,19.0,86.0,2.0,4.0,0.0,0.0,2.0,0.0,5.4,,,,,,,,,,,,,,,,,,
S001805,M00172,P0140,T010,67.0,,,1.0,,,,,,,,,,,0.0,6.0,0.0,51.0,86.0,6.0,0.0,2.0,0.0,1.0,0.0,5.5,,,,,,,,,,,,,,,,,,
S001806,M00172,P0133,T010,55.0,,,1.0,,,,,,,,,,,2.0,1.0,1.0,54.0,70.0,2.0,5.0,2.0,0.0,2.0,0.0,7.3,,,,,,,,,,,,,,,,,,
S001807,M00172,P0138,T010,80.0,,,1.0,,,,,,,,,,,1.0,5.0,3.0,50.0,79.0,3.0,2.0,1.0,0.0,5.0,0.0,8.8,,,,,,,,,,,,,,,,,,
S001808,M00172,P0134,T010,64.0,,,1.0,,,,,,,,,,,3.0,1.0,2.0,57.0,72.0,5.0,0.0,0.0,0.0,2.0,0.0,8.5,,,,,,,,,,,,,,,,,,
S001809,M00174,P0272,T015,79.0,,,1.0,,,,,,,,,,,1.0,0.0,1.0,15.0,88.0,4.0,4.0,2.0,0.0,1.0,0.0,5.1,,,,,,,,,,,,,,,,,,
S001810,M00174,P0256,T015,67.0,,,2.0,,,,,,,,,,,0.0,6.0,4.0,40.0,67.0,8.0,3.0,0.0,0.0,2.0,0.0,8.7,,,,,,,,,,,,,,,,,,
S001811,M00174,P0274,T015,53.0,,,2.0,,,,,,,,,,,1.0,1.0,2.0,54.0,81.0,4.0,5.0,2.0,0.0,1.0,0.0,6.5,,,,,,,,,,,,,,,,,,
S001812,M00174,P0262,T015,67.0,,,1.0,,,,,,,,,,,3.0,2.0,3.0,41.0,65.0,1.0,5.0,0.0,0.0,4.0,0.0,8.6,,,,,,,,,,,,,,,,,,
S001813,M00174,P0267,T015,59.0,,,2.0,,,,,,,,,,,0.0,2.0,2.0,39.0,86.0,2.0,3.0,1.0,0.0,5.0,0.0,5.5,,,,,,,,,,,,,,,,,,
S001814,M00174,P0259,T015,69.0,,,2.0,,,,,,,,,,,0.0,4.0,2.0,43.0,89.0,0.0,0.0,1.0,0.0,1.0,0.0,5.8,,,,,,,,,,,,,,,,,,
S001815,M00174,P0251,T015,58.0,,,1.0,,,,,,,,,,,1.0,5.0,4.0,48.0,84.0,0.0,0.0,2.0,0.0,3.0,6.0,8.1,,,,,,,,,,,,,,,,,,
S001816,M00174,P0260,T015,49.0,,,2.0,,,,,,,,,,,1.0,4.0,4.0,43.0,74.0,0.0,5.0,1.0,0.0,0.0,0.0,8.3,,,,,,,,,,,,,,,,,,
S001817,M00174,P0268,T015,60.0,,,2.0,,,,,,,,,,,3.0,6.0,4.0,18.0,89.0,1.0,5.0,1.0,0.0,0.0,0.0,9.1,,,,,,,,,,,,,,,,,,
S001818,M00174,P0263,T015,59.0,,,2.0,,,,,,,,,,,1.0,5.0,3.0,57.0,94.0,8.0,5.0,1.0,0.0,1.0,0.0,7.3,,,,,,,,,,,,,,,,,,
S001819,M00174,P0266,T015,86.0,,,2.0,,,,,,,,,,,3.0,5.0,0.0,44.0,76.0,3.0,4.0,1.0,0.0,1.0,0.0,5.2,,,,,,,,,,,,,,,,,,
S001820,M00174,P0143,T010,86.0,,,1.0,,,,,,,,,,,2.0,2.0,3.0,53.0,76.0,4.0,2.0,0.0,0.0,0.0,7.0,6.8,,,,,,,,,,,,,,,,,,
S001821,M00174,P0125,T010,55.0,,,0.0,,,,,,,,,,,3.0,3.0,2.0,28.0,74.0,4.0,3.0,1.0,1.0,0.0,6.0,5.1,,,,,,,,,,,,,,,,,,
S001822,M00174,P0144,T010,61.0,,,1.0,,,,,,,,,,,1.0,4.0,4.0,23.0,93.0,5.0,5.0,2.0,0.0,4.0,0.0,8.3,,,,,,,,,,,,,,,,,,
S001823,M00174,P0140,T010,74.0,,,1.0,,,,,,,,,,,3.0,4.0,2.0,38.0,92.0,3.0,5.0,1.0,0.0,5.0,0.0,9.4,,,,,,,,,,,,,,,,,,
S001824,M00174,P0132,T010,80.0,,,1.0,,,,,,,,,,,0.0,3.0,4.0,29.0,73.0,4.0,5.0,0.0,0.0,5.0,0.0,5.9,,,,,,,,,,,,,,,,,,
S001825,M00174,P0141,T010,73.0,,,2.0,,,,,,,,,,,0.0,6.0,3.0,39.0,84.0,1.0,5.0,2.0,0.0,2.0,0.0,7.9,,,,,,,,,,,,,,,,,,
S001826,M00174,P0134,T010,45.0,,,2.0,,,,,,,,,,,3.0,4.0,1.0,34.0,70.0,2.0,1.0,0.0,0.0,4.0,0.0,6.4,,,,,,,,,,,,,,,,,,
S001827,M00174,P0129,T010,45.0,,,0.0,,,,,,,,,,,1.0,3.0,4.0,47.0,81.0,2.0,4.0,1.0,0.0,0.0,0.0,8.3,,,,,,,,,,,,,,,,,,
S001828,M00174,P0138,T010,59.0,,,0.0,,,,,,,,,,,0.0,6.0,3.0,30.0,72.0,2.0,3.0,0.0,0.0,5.0,0.0,8.2,,,,,,,,,,,,,,,,,,
S001829,M00174,P0136,T010,52.0,,,2.0,,,,,,,,,,,2.0,3.0,1.0,26.0,63.0,3.0,1.0,0.0,0.0,3.0,0.0,7.2,,,,,,,,,,,,,,,,,,
S001830,M00174,P0135,T010,63.0,,,2.0,,,,,,,,,,,3.0,2.0,0.0,47.0,75.0,5.0,2.0,1.0,0.0,3.0,0.0,9.4,,,,,,,,,,,,,,,,,,
S001831,M00175,P0196,T013,64.0,,,1.0,,,,,,,,,,,2.0,4.0,2.0,40.0,85.0,1.0,1.0,0.0,0.0,1.0,0.0,9.2,,,,,,,,,,,,,,,,,,
S001832,M00175,P0199,T013,83.0,,,2.0,,,,,,,,,,,0.0,1.0,3.0,53.0,60.0,6.0,2.0,0.0,0.0,3.0,1.0,9.1,,,,,,,,,,,,,,,,,,
S001833,M00175,P0219,T013,55.0,,,2.0,,,,,,,,,,,1.0,5.0,1.0,51.0,61.0,5.0,3.0,1.0,0.0,4.0,0.0,8.1,,,,,,,,,,,,,,,,,,
S001834,M00175,P0217,T013,60.0,,,1.0,,,,,,,,,,,0.0,2.0,2.0,30.0,81.0,5.0,0.0,0.0,0.0,1.0,5.0,6.9,,,,,,,,,,,,,,,,,,
S001835,M00175,P0208,T013,76.0,,,1.0,,,,,,,,,,,3.0,6.0,4.0,48.0,79.0,3.0,1.0,2.0,0.0,3.0,3.0,7.6,,,,,,,,,,,,,,,,,,
S001836,M00175,P0198,T013,83.0,,,1.0,,,,,,,,,,,0.0,5.0,3.0,12.0,61.0,8.0,1.0,2.0,0.0,1.0,0.0,6.8,,,,,,,,,,,,,,,,,,
S001837,M00175,P0210,T013,69.0,,,1.0,,,,,,,,,,,1.0,4.0,0.0,21.0,71.0,2.0,0.0,2.0,0.0,2.0,0.0,8.0,,,,,,,,,,,,,,,,,,
S001838,M00175,P0203,T013,70.0,,,1.0,,,,,,,,,,,0.0,6.0,4.0,12.0,87.0,7.0,0.0,2.0,0.0,2.0,1.0,5.8,,,,,,,,,,,,,,,,,,
S001839,M00175,P0197,T013,48.0,,,2.0,,,,,,,,,,,1.0,6.0,1.0,26.0,79.0,0.0,3.0,1.0,0.0,1.0,0.0,9.1,,,,,,,,,,,,,,,,,,
S001840,M00175,P0201,T013,69.0,,,2.0,,,,,,,,,,,1.0,0.0,4.0,51.0,72.0,3.0,5.0,0.0,0.0,5.0,0.0,8.8,,,,,,,,,,,,,,,,,,
S001841,M00175,P0213,T013,49.0,,,2.0,,,,,,,,,,,1.0,3.0,4.0,19.0,67.0,0.0,2.0,0.0,0.0,0.0,0.0,5.7,,,,,,,,,,,,,,,,,,
S001842,M00175,P0275,T015,73.0,,,0.0,,,,,,,,,,,2.0,3.0,0.0,30.0,78.0,8.0,2.0,1.0,0.0,4.0,0.0,9.0,,,,,,,,,,,,,,,,,,
S001843,M00175,P0259,T015,55.0,,,0.0,,,,,,,,,,,1.0,3.0,1.0,19.0,70.0,8.0,5.0,2.0,0.0,0.0,0.0,9.4,,,,,,,,,,,,,,,,,,
S001844,M00175,P0247,T015,55.0,,,2.0,,,,,,,,,,,3.0,4.0,0.0,28.0,76.0,6.0,5.0,1.0,0.0,4.0,0.0,6.5,,,,,,,,,,,,,,,,,,
S001845,M00175,P0273,T015,62.0,,,1.0,,,,,,,,,,,3.0,0.0,4.0,36.0,61.0,6.0,2.0,1.0,0.0,5.0,0.0,6.2,,,,,,,,,,,,,,,,,,
S001846,M00175,P0263,T015,66.0,,,1.0,,,,,,,,,,,1.0,3.0,1.0,38.0,95.0,7.0,5.0,1.0,0.0,4.0,0.0,9.1,,,,,,,,,,,,,,,,,,
S001847,M00175,P0250,T015,61.0,,,1.0,,,,,,,,,,,0.0,0.0,4.0,27.0,86.0,5.0,3.0,1.0,0.0,0.0,0.0,9.5,,,,,,,,,,,,,,,,,,
S001848,M00175,P0270,T015,50.0,,,2.0,,,,,,,,,,,1.0,4.0,4.0,48.0,89.0,2.0,4.0,1.0,0.0,4.0,0.0,5.3,,,,,,,,,,,,,,,,,,
S001849,M00175,P0262,T015,83.0,,,2.0,,,,,,,,,,,1.0,6.0,1.0,35.0,64.0,6.0,2.0,0.0,0.0,0.0,0.0,6.5,,,,,,,,,,,,,,,,,,
S001850,M00175,P0253,T015,76.0,,,2.0,,,,,,,,,,,0.0,4.0,3.0,12.0,81.0,6.0,5.0,2.0,0.0,4.0,0.0,5.0,,,,,,,,,,,,,,,,,,
S001851,M00175,P0266,T015,57.0,,,2.0,,,,,,,,,,,0.0,6.0,3.0,34.0,79.0,7.0,4.0,1.0,0.0,1.0,0.0,7.1,,,,,,,,,,,,,,,,,,
S001852,M00175,P0260,T015,78.0,,,0.0,,,,,,,,,,,1.0,1.0,2.0,18.0,95.0,5.0,1.0,1.0,0.0,2.0,0.0,5.4,,,,,,,,,,,,,,,,,,
S001853,M00178,P0207,T013,89.0,,,1.0,,,,,,,,,,,0.0,0.0,4.0,59.0,85.0,7.0,0.0,1.0,0.0,3.0,0.0,7.1,,,,,,,,,,,,,,,,,,
S001854,M00178,P0195,T013,51.0,,,1.0,,,,,,,,,,,0.0,6.0,2.0,13.0,78.0,3.0,1.0,1.0,0.0,4.0,0.0,6.7,,,,,,,,,,,,,,,,,,
S001855,M00178,P0197,T013,73.0,,,1.0,,,,,,,,,,,3.0,5.0,1.0,51.0,78.0,6.0,0.0,2.0,0.0,0.0,0.0,5.4,,,,,,,,,,,,,,,,,,
S001856,M00178,P0213,T013,81.0,,,0.0,,,,,,,,,,,0.0,5.0,3.0,13.0,66.0,7.0,4.0,2.0,0.0,5.0,0.0,5.8,,,,,,,,,,,,,,,,,,
S001857,M00178,P0214,T013,68.0,,,0.0,,,,,,,,,,,0.0,2.0,2.0,46.0,90.0,2.0,5.0,2.0,0.0,5.0,0.0,7.8,,,,,,,,,,,,,,,,,,
S001858,M00178,P0217,T013,47.0,,,0.0,,,,,,,,,,,0.0,5.0,1.0,49.0,90.0,5.0,4.0,2.0,0.0,5.0,7.0,8.0,,,,,,,,,,,,,,,,,,
S001859,M00178,P0212,T013,86.0,,,2.0,,,,,,,,,,,2.0,1.0,4.0,37.0,80.0,7.0,5.0,1.0,0.0,1.0,0.0,6.6,,,,,,,,,,,,,,,,,,
S001860,M00178,P0203,T013,69.0,,,2.0,,,,,,,,,,,2.0,5.0,1.0,13.0,78.0,1.0,3.0,1.0,0.0,5.0,3.0,7.0,,,,,,,,,,,,,,,,,,
S001861,M00178,P0218,T013,47.0,,,0.0,,,,,,,,,,,2.0,1.0,1.0,39.0,74.0,7.0,3.0,1.0,0.0,5.0,0.0,7.7,,,,,,,,,,,,,,,,,,
S001862,M00178,P0209,T013,69.0,,,2.0,,,,,,,,,,,0.0,5.0,3.0,59.0,60.0,8.0,2.0,1.0,0.0,0.0,7.0,6.4,,,,,,,,,,,,,,,,,,
S001863,M00178,P0211,T013,87.0,,,1.0,,,,,,,,,,,0.0,4.0,2.0,49.0,85.0,8.0,4.0,0.0,0.0,4.0,0.0,7.8,,,,,,,,,,,,,,,,,,
S001864,M00178,P0183,T012,61.0,,,1.0,,,,,,,,,,,2.0,0.0,4.0,49.0,95.0,6.0,1.0,0.0,0.0,1.0,5.0,5.7,,,,,,,,,,,,,,,,,,
S001865,M00178,P0168,T012,73.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,54.0,63.0,8.0,2.0,2.0,0.0,4.0,0.0,6.1,,,,,,,,,,,,,,,,,,
S001866,M00178,P0173,T012,88.0,,,2.0,,,,,,,,,,,3.0,4.0,4.0,52.0,80.0,3.0,1.0,0.0,0.0,4.0,6.0,5.5,,,,,,,,,,,,,,,,,,
S001867,M00178,P0177,T012,87.0,,,0.0,,,,,,,,,,,1.0,6.0,3.0,56.0,72.0,4.0,5.0,2.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,
S001868,M00178,P0194,T012,54.0,,,1.0,,,,,,,,,,,3.0,1.0,2.0,49.0,91.0,2.0,0.0,1.0,0.0,2.0,0.0,7.5,,,,,,,,,,,,,,,,,,
S001869,M00178,P0179,T012,55.0,,,2.0,,,,,,,,,,,3.0,6.0,0.0,55.0,69.0,1.0,2.0,1.0,0.0,2.0,0.0,7.7,,,,,,,,,,,,,,,,,,
S001870,M00178,P0172,T012,79.0,,,1.0,,,,,,,,,,,2.0,2.0,3.0,10.0,78.0,2.0,4.0,0.0,0.0,0.0,0.0,7.2,,,,,,,,,,,,,,,,,,
S001871,M00178,P0176,T012,80.0,,,2.0,,,,,,,,,,,2.0,3.0,1.0,15.0,76.0,6.0,0.0,1.0,0.0,2.0,8.0,5.2,,,,,,,,,,,,,,,,,,
S001872,M00178,P0193,T012,62.0,,,0.0,,,,,,,,,,,2.0,4.0,1.0,37.0,88.0,6.0,4.0,2.0,0.0,4.0,7.0,7.7,,,,,,,,,,,,,,,,,,
S001873,M00178,P0178,T012,79.0,,,1.0,,,,,,,,,,,3.0,2.0,2.0,27.0,81.0,8.0,2.0,1.0,0.0,0.0,3.0,6.2,,,,,,,,,,,,,,,,,,
S001874,M00178,P0181,T012,52.0,,,2.0,,,,,,,,,,,1.0,4.0,1.0,36.0,60.0,5.0,4.0,1.0,0.0,3.0,0.0,6.5,,,,,,,,,,,,,,,,,,
S001875,M00179,P0197,T013,62.0,,,1.0,,,,,,,,,,,2.0,3.0,4.0,25.0,87.0,5.0,3.0,0.0,0.0,0.0,0.0,9.4,,,,,,,,,,,,,,,,,,
S001876,M00179,P0217,T013,71.0,,,0.0,,,,,,,,,,,3.0,5.0,1.0,54.0,75.0,0.0,3.0,0.0,0.0,2.0,4.0,7.3,,,,,,,,,,,,,,,,,,
S001877,M00179,P0213,T013,65.0,,,0.0,,,,,,,,,,,1.0,3.0,0.0,18.0,68.0,7.0,5.0,1.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,
S001878,M00179,P0201,T013,73.0,,,2.0,,,,,,,,,,,1.0,5.0,3.0,14.0,94.0,6.0,5.0,2.0,0.0,2.0,0.0,7.1,,,,,,,,,,,,,,,,,,
S001879,M00179,P0203,T013,67.0,,,0.0,,,,,,,,,,,3.0,6.0,0.0,16.0,68.0,1.0,1.0,2.0,0.0,3.0,8.0,8.8,,,,,,,,,,,,,,,,,,
S001880,M00179,P0207,T013,80.0,,,2.0,,,,,,,,,,,3.0,6.0,0.0,35.0,86.0,1.0,2.0,2.0,0.0,2.0,0.0,7.8,,,,,,,,,,,,,,,,,,
S001881,M00179,P0202,T013,77.0,,,2.0,,,,,,,,,,,2.0,3.0,3.0,24.0,82.0,6.0,2.0,2.0,0.0,0.0,0.0,7.4,,,,,,,,,,,,,,,,,,
S001882,M00179,P0211,T013,46.0,,,2.0,,,,,,,,,,,1.0,6.0,4.0,53.0,93.0,2.0,2.0,0.0,0.0,1.0,0.0,9.1,,,,,,,,,,,,,,,,,,
S001883,M00179,P0195,T013,78.0,,,1.0,,,,,,,,,,,3.0,4.0,0.0,30.0,77.0,6.0,4.0,2.0,0.0,2.0,0.0,5.8,,,,,,,,,,,,,,,,,,
S001884,M00179,P0198,T013,77.0,,,2.0,,,,,,,,,,,1.0,6.0,4.0,28.0,88.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,
S001885,M00179,P0219,T013,88.0,,,2.0,,,,,,,,,,,1.0,4.0,4.0,39.0,65.0,2.0,1.0,2.0,0.0,0.0,0.0,5.9,,,,,,,,,,,,,,,,,,
S001886,M00179,P0233,T014,72.0,,,0.0,,,,,,,,,,,2.0,3.0,1.0,43.0,89.0,6.0,0.0,2.0,0.0,0.0,0.0,7.3,,,,,,,,,,,,,,,,,,
S001887,M00179,P0232,T014,75.0,,,2.0,,,,,,,,,,,3.0,1.0,2.0,38.0,65.0,0.0,3.0,0.0,0.0,1.0,0.0,8.7,,,,,,,,,,,,,,,,,,
S001888,M00179,P0236,T014,62.0,,,2.0,,,,,,,,,,,2.0,5.0,2.0,40.0,75.0,5.0,3.0,0.0,0.0,5.0,2.0,8.9,,,,,,,,,,,,,,,,,,
S001889,M00179,P0245,T014,73.0,,,2.0,,,,,,,,,,,3.0,5.0,0.0,13.0,76.0,5.0,1.0,1.0,0.0,5.0,0.0,7.6,,,,,,,,,,,,,,,,,,
S001890,M00179,P0229,T014,58.0,,,0.0,,,,,,,,,,,0.0,6.0,3.0,24.0,68.0,2.0,4.0,1.0,0.0,3.0,0.0,9.2,,,,,,,,,,,,,,,,,,
S001891,M00179,P0224,T014,46.0,,,2.0,,,,,,,,,,,2.0,1.0,2.0,12.0,69.0,5.0,2.0,1.0,0.0,3.0,0.0,7.3,,,,,,,,,,,,,,,,,,
S001892,M00179,P0234,T014,89.0,,,2.0,,,,,,,,,,,1.0,6.0,3.0,39.0,62.0,4.0,0.0,0.0,0.0,4.0,0.0,7.4,,,,,,,,,,,,,,,,,,
S001893,M00179,P0235,T014,49.0,,,2.0,,,,,,,,,,,2.0,3.0,2.0,35.0,89.0,3.0,4.0,1.0,0.0,2.0,0.0,6.7,,,,,,,,,,,,,,,,,,
S001894,M00179,P0237,T014,45.0,,,1.0,,,,,,,,,,,2.0,4.0,2.0,57.0,87.0,7.0,5.0,0.0,0.0,5.0,2.0,7.8,,,,,,,,,,,,,,,,,,
S001895,M00179,P0244,T014,49.0,,,1.0,,,,,,,,,,,1.0,4.0,4.0,31.0,82.0,8.0,3.0,2.0,0.0,0.0,6.0,9.0,,,,,,,,,,,,,,,,,,
S001896,M00179,P0240,T014,60.0,,,1.0,,,,,,,,,,,2.0,4.0,4.0,53.0,77.0,2.0,3.0,1.0,0.0,3.0,0.0,5.1,,,,,,,,,,,,,,,,,,
S001897,M00180,P0142,T010,77.0,,,2.0,,,,,,,,,,,0.0,0.0,1.0,56.0,92.0,7.0,0.0,1.0,0.0,1.0,0.0,6.1,,,,,,,,,,,,,,,,,,
S001898,M00180,P0135,T010,72.0,,,1.0,,,,,,,,,,,0.0,4.0,0.0,12.0,94.0,0.0,0.0,1.0,0.0,1.0,0.0,7.1,,,,,,,,,,,,,,,,,,
S001899,M00180,P0131,T010,57.0,,,1.0,,,,,,,,,,,2.0,3.0,0.0,18.0,88.0,7.0,1.0,2.0,0.0,0.0,0.0,9.5,,,,,,,,,,,,,,,,,,
S001900,M00180,P0126,T010,69.0,,,2.0,,,,,,,,,,,2.0,3.0,4.0,33.0,89.0,4.0,2.0,1.0,0.0,2.0,0.0,7.8,,,,,,,,,,,,,,,,,,
S001901,M00180,P0127,T010,68.0,,,0.0,,,,,,,,,,,2.0,2.0,2.0,51.0,75.0,6.0,1.0,2.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,
S001902,M00180,P0140,T010,64.0,,,1.0,,,,,,,,,,,2.0,0.0,4.0,24.0,82.0,2.0,5.0,1.0,0.0,5.0,0.0,9.0,,,,,,,,,,,,,,,,,,
S001903,M00180,P0136,T010,54.0,,,1.0,,,,,,,,,,,0.0,5.0,4.0,51.0,92.0,2.0,0.0,1.0,0.0,0.0,0.0,8.9,,,,,,,,,,,,,,,,,,
S001904,M00180,P0125,T010,84.0,,,0.0,,,,,,,,,,,1.0,2.0,2.0,41.0,78.0,4.0,2.0,0.0,0.0,1.0,0.0,8.6,,,,,,,,,,,,,,,,,,
S001905,M00180,P0128,T010,87.0,,,1.0,,,,,,,,,,,1.0,5.0,3.0,58.0,76.0,7.0,1.0,0.0,0.0,4.0,2.0,6.4,,,,,,,,,,,,,,,,,,
S001906,M00180,P0138,T010,48.0,,,2.0,,,,,,,,,,,1.0,2.0,1.0,21.0,65.0,2.0,5.0,1.0,0.0,2.0,0.0,5.0,,,,,,,,,,,,,,,,,,
S001907,M00180,P0134,T010,89.0,,,2.0,,,,,,,,,,,1.0,1.0,3.0,24.0,78.0,0.0,4.0,1.0,0.0,5.0,0.0,5.4,,,,,,,,,,,,,,,,,,
S001908,M00180,P0237,T014,63.0,,,2.0,,,,,,,,,,,3.0,2.0,0.0,18.0,75.0,2.0,2.0,1.0,0.0,0.0,8.0,9.1,,,,,,,,,,,,,,,,,,
S001909,M00180,P0221,T014,50.0,,,0.0,,,,,,,,,,,0.0,6.0,2.0,57.0,74.0,4.0,4.0,2.0,0.0,0.0,0.0,5.9,,,,,,,,,,,,,,,,,,
S001910,M00180,P0231,T014,83.0,,,2.0,,,,,,,,,,,3.0,1.0,3.0,37.0,94.0,6.0,0.0,0.0,0.0,2.0,0.0,8.7,,,,,,,,,,,,,,,,,,
S001911,M00180,P0242,T014,52.0,,,0.0,,,,,,,,,,,0.0,0.0,1.0,49.0,65.0,3.0,4.0,0.0,1.0,0.0,0.0,5.4,,,,,,,,,,,,,,,,,,
S001912,M00180,P0241,T014,82.0,,,2.0,,,,,,,,,,,2.0,0.0,1.0,49.0,93.0,0.0,4.0,2.0,0.0,5.0,1.0,7.6,,,,,,,,,,,,,,,,,,
S001913,M00180,P0225,T014,88.0,,,1.0,,,,,,,,,,,3.0,6.0,2.0,20.0,72.0,1.0,4.0,0.0,0.0,4.0,0.0,5.2,,,,,,,,,,,,,,,,,,
S001914,M00180,P0243,T014,54.0,,,2.0,,,,,,,,,,,0.0,1.0,1.0,30.0,85.0,8.0,5.0,2.0,0.0,3.0,0.0,9.3,,,,,,,,,,,,,,,,,,
S001915,M00180,P0235,T014,59.0,,,2.0,,,,,,,,,,,3.0,3.0,3.0,13.0,79.0,1.0,3.0,0.0,0.0,5.0,0.0,6.0,,,,,,,,,,,,,,,,,,
S001916,M00180,P0230,T014,80.0,,,2.0,,,,,,,,,,,0.0,0.0,4.0,60.0,90.0,4.0,0.0,1.0,0.0,0.0,0.0,5.5,,,,,,,,,,,,,,,,,,
S001917,M00180,P0244,T014,58.0,,,0.0,,,,,,,,,,,1.0,6.0,1.0,27.0,76.0,5.0,3.0,0.0,0.0,0.0,4.0,9.0,,,,,,,,,,,,,,,,,,
S001918,M00180,P0220,T014,75.0,,,1.0,,,,,,,,,,,3.0,0.0,3.0,39.0,82.0,2.0,2.0,2.0,0.0,3.0,0.0,5.7,,,,,,,,,,,,,,,,,,
S001919,M00182,P0278,T016,49.0,,,2.0,,,,,,,,,,,0.0,6.0,0.0,30.0,88.0,0.0,1.0,2.0,0.0,1.0,0.0,5.3,,,,,,,,,,,,,,,,,,
S001920,M00182,P0288,T016,70.0,,,0.0,,,,,,,,,,,3.0,0.0,2.0,48.0,77.0,6.0,4.0,1.0,0.0,4.0,3.0,8.9,,,,,,,,,,,,,,,,,,
S001921,M00182,P0282,T016,53.0,,,0.0,,,,,,,,,,,1.0,5.0,3.0,13.0,61.0,7.0,0.0,2.0,0.0,4.0,0.0,8.5,,,,,,,,,,,,,,,,,,
S001922,M00182,P0279,T016,82.0,,,0.0,,,,,,,,,,,3.0,2.0,0.0,45.0,86.0,3.0,1.0,0.0,0.0,1.0,0.0,8.8,,,,,,,,,,,,,,,,,,
S001923,M00182,P0294,T016,70.0,,,2.0,,,,,,,,,,,2.0,6.0,3.0,28.0,78.0,8.0,5.0,2.0,0.0,4.0,0.0,8.9,,,,,,,,,,,,,,,,,,
S001924,M00182,P0276,T016,55.0,,,1.0,,,,,,,,,,,1.0,2.0,4.0,56.0,60.0,7.0,1.0,0.0,0.0,2.0,0.0,9.1,,,,,,,,,,,,,,,,,,
S001925,M00182,P0289,T016,89.0,,,2.0,,,,,,,,,,,1.0,2.0,4.0,31.0,77.0,5.0,2.0,0.0,0.0,0.0,6.0,8.5,,,,,,,,,,,,,,,,,,
S001926,M00182,P0292,T016,58.0,,,2.0,,,,,,,,,,,2.0,6.0,1.0,59.0,75.0,6.0,3.0,2.0,0.0,1.0,8.0,8.2,,,,,,,,,,,,,,,,,,
S001927,M00182,P0286,T016,57.0,,,2.0,,,,,,,,,,,3.0,6.0,1.0,19.0,75.0,8.0,0.0,0.0,0.0,1.0,0.0,6.9,,,,,,,,,,,,,,,,,,
S001928,M00182,P0283,T016,73.0,,,2.0,,,,,,,,,,,2.0,2.0,3.0,36.0,77.0,8.0,3.0,2.0,0.0,5.0,0.0,6.2,,,,,,,,,,,,,,,,,,
S001929,M00182,P0284,T016,70.0,,,1.0,,,,,,,,,,,1.0,6.0,0.0,18.0,62.0,6.0,1.0,0.0,0.0,2.0,0.0,9.0,,,,,,,,,,,,,,,,,,
S001930,M00182,P0122,T009,77.0,,,0.0,,,,,,,,,,,0.0,5.0,2.0,26.0,65.0,5.0,3.0,0.0,0.0,5.0,0.0,6.4,,,,,,,,,,,,,,,,,,
S001931,M00182,P0118,T009,58.0,,,0.0,,,,,,,,,,,3.0,0.0,3.0,44.0,84.0,1.0,0.0,1.0,0.0,0.0,0.0,8.9,,,,,,,,,,,,,,,,,,
S001932,M00182,P0119,T009,69.0,,,0.0,,,,,,,,,,,0.0,4.0,4.0,20.0,85.0,0.0,2.0,1.0,0.0,5.0,0.0,6.2,,,,,,,,,,,,,,,,,,
S001933,M00182,P0116,T009,67.0,,,0.0,,,,,,,,,,,2.0,5.0,3.0,42.0,75.0,6.0,4.0,1.0,0.0,1.0,0.0,7.2,,,,,,,,,,,,,,,,,,
S001934,M00182,P0105,T009,50.0,,,0.0,,,,,,,,,,,2.0,1.0,2.0,53.0,77.0,5.0,2.0,1.0,0.0,2.0,0.0,8.0,,,,,,,,,,,,,,,,,,
S001935,M00182,P0107,T009,72.0,,,0.0,,,,,,,,,,,0.0,1.0,0.0,15.0,65.0,6.0,5.0,0.0,0.0,1.0,0.0,9.3,,,,,,,,,,,,,,,,,,
